pair_id,image1_id,image1_path,image2_id,image2_path,cosine_similarity,label,label_desc
12,3020000027112-02,img/3020000027112-09-01__3020000027112-02.JPG,3020000001557-02,img/3020000001557-09-01__3020000001557-02.JPG,0.696185290813446,0,비유사(침해위험 낮음)
13,3020000024951-06,img/3020000024951-09-01__3020000024951-06.JPG,3020000011312-07,img/3020000011312-09-01__3020000011312-07.JPG,0.4527556598186493,0,비유사(침해위험 낮음)
14,3020000030881-05,img/3020000030881-09-01__3020000030881-05.JPG,3020000029153-02,img/3020000029153-09-01__3020000029153-02.JPG,0.6099851727485657,0,비유사(침해위험 낮음)
15,3020000030604-03,img/3020000030604-09-01__3020000030604-03.JPG,3020000024535-05,img/3020000024535-09-01__3020000024535-05.JPG,0.833699107170105,1,유사(침해위험 높음)
16,3020000019480-07,img/3020000019480-09-01__3020000019480-07.JPG,3020000012833-01,img/3020000012833-09-01__3020000012833-01.JPG,0.6934882402420044,0,비유사(침해위험 낮음)
17,3020000021275-03,img/3020000021275-09-01__3020000021275-03.JPG,3020000025817-07,img/3020000025817-09-01__3020000025817-07.JPG,0.3972513675689697,0,비유사(침해위험 낮음)
18,3020000015229-05,img/3020000015229-09-01__3020000015229-05.JPG,3020000033636-06,img/3020000033636-09-01__3020000033636-06.JPG,0.5010448694229126,0,비유사(침해위험 낮음)
19,3020000000639-06,img/3020000000639-09-01__3020000000639-06.JPG,3020000031824-02,img/3020000031824-09-01__3020000031824-02.JPG,0.6839882135391235,0,비유사(침해위험 낮음)
20,3020000033580-05,img/3020000033580-09-01__3020000033580-05.JPG,3020000009397-02,img/3020000009397-09-01__3020000009397-02.JPG,0.7963210344314575,1,유사(침해위험 높음)
21,3020000030583-04,img/3020000030583-09-01__3020000030583-04.JPG,3020000019482-06,img/3020000019482-09-01__3020000019482-06.JPG,0.6395359039306641,0,비유사(침해위험 낮음)
22,3020000017000-01,img/3020000017000-09-01__3020000017000-01.JPG,3020000015229-04,img/3020000015229-09-01__3020000015229-04.JPG,0.667596697807312,0,비유사(침해위험 낮음)
23,3020000008855-06,img/3020000008855-09-01__3020000008855-06.JPG,3020000012601-04,img/3020000012601-09-01__3020000012601-04.JPG,0.5164139270782471,0,비유사(침해위험 낮음)
24,3020000031842-07,img/3020000031842-09-01__3020000031842-07.JPG,3020000016952-07,img/3020000016952-09-01__3020000016952-07.JPG,0.8914461731910706,1,유사(침해위험 높음)
25,3020000006096-03,img/3020000006096-09-01__3020000006096-03.JPG,3020000005652-07,img/3020000005652-09-01__3020000005652-07.JPG,0.691165566444397,0,비유사(침해위험 낮음)
26,3020000018090-03,img/3020000018090-09-01__3020000018090-03.JPG,3020000005939-02,img/3020000005939-09-01__3020000005939-02.JPG,0.4946213662624359,0,비유사(침해위험 낮음)
27,3020000017497-01,img/3020000017497-09-01__3020000017497-01.JPG,3020000017002-02,img/3020000017002-09-01__3020000017002-02.JPG,0.5054450035095215,0,비유사(침해위험 낮음)
28,3020000027377-02,img/3020000027377-09-01__3020000027377-02.JPG,3020000014721-06,img/3020000014721-09-01__3020000014721-06.JPG,0.5180224776268005,0,비유사(침해위험 낮음)
29,3020000033581-03,img/3020000033581-09-01__3020000033581-03.JPG,3020000002231-01,img/3020000002231-09-01__3020000002231-01.JPG,0.7711924314498901,1,유사(침해위험 높음)
30,3020000031163-07,img/3020000031163-09-01__3020000031163-07.JPG,3020000021814-17,img/3020000021814-09-01__3020000021814-17.JPG,0.59390789270401,0,비유사(침해위험 낮음)
31,3020000024463-04,img/3020000024463-09-01__3020000024463-04.JPG,3020000006727-04,img/3020000006727-09-01__3020000006727-04.JPG,0.6565780639648438,0,비유사(침해위험 낮음)
32,3020000017908-04,img/3020000017908-09-01__3020000017908-04.JPG,3020000004298-06,img/3020000004298-09-01__3020000004298-06.JPG,0.7233684062957764,1,유사(침해위험 높음)
33,3020000024557-06,img/3020000024557-09-01__3020000024557-06.JPG,3020000015339-06,img/3020000015339-09-01__3020000015339-06.JPG,0.6166137456893921,0,비유사(침해위험 낮음)
34,3020000028282-06,img/3020000028282-09-01__3020000028282-06.JPG,3020000028256-07,img/3020000028256-09-01__3020000028256-07.JPG,0.6441128849983215,0,비유사(침해위험 낮음)
35,3020000017498-05,img/3020000017498-09-01__3020000017498-05.JPG,3020000025393-07,img/3020000025393-09-01__3020000025393-07.JPG,0.5417300462722778,0,비유사(침해위험 낮음)
36,3020000011007-02,img/3020000011007-09-01__3020000011007-02.JPG,3020000030701-01,img/3020000030701-09-01__3020000030701-01.JPG,0.7156032919883728,1,유사(침해위험 높음)
37,3020000004095-03,img/3020000004095-09-01__3020000004095-03.JPG,3020000002327-04,img/3020000002327-09-01__3020000002327-04.JPG,0.576625406742096,0,비유사(침해위험 낮음)
38,3020000029518-07,img/3020000029518-09-01__3020000029518-07.JPG,3020000012912-04,img/3020000012912-09-01__3020000012912-04.JPG,0.3662790060043335,0,비유사(침해위험 낮음)
39,3020000032577-04,img/3020000032577-09-01__3020000032577-04.JPG,3020000015289-09,img/3020000015289-09-01__3020000015289-09.JPG,0.6635780334472656,0,비유사(침해위험 낮음)
40,3020000004361-03,img/3020000004361-09-01__3020000004361-03.JPG,3020000013606-03,img/3020000013606-09-01__3020000013606-03.JPG,0.45892468094825745,0,비유사(침해위험 낮음)
41,3020000006090-05,img/3020000006090-09-01__3020000006090-05.JPG,3020000018090-03,img/3020000018090-09-01__3020000018090-03.JPG,0.5255811810493469,0,비유사(침해위험 낮음)
42,3020000015229-04,img/3020000015229-09-01__3020000015229-04.JPG,3020000021438-06,img/3020000021438-09-01__3020000021438-06.JPG,0.5895702838897705,0,비유사(침해위험 낮음)
43,3020000028626-07,img/3020000028626-09-01__3020000028626-07.JPG,3020000017500-04,img/3020000017500-09-01__3020000017500-04.JPG,0.6215500831604004,0,비유사(침해위험 낮음)
44,3020000009483-01,img/3020000009483-09-01__3020000009483-01.JPG,3020000017679-03,img/3020000017679-09-01__3020000017679-03.JPG,0.7897204160690308,1,유사(침해위험 높음)
45,3020000017424-07,img/3020000017424-09-01__3020000017424-07.JPG,3020000012072-02,img/3020000012072-09-01__3020000012072-02.JPG,0.6055100560188293,0,비유사(침해위험 낮음)
46,3020000029756-02,img/3020000029756-09-01__3020000029756-02.JPG,3020000014928-02,img/3020000014928-09-01__3020000014928-02.JPG,0.6275321245193481,0,비유사(침해위험 낮음)
47,3020000030604-05,img/3020000030604-09-01__3020000030604-05.JPG,3020000029918-07,img/3020000029918-09-01__3020000029918-07.JPG,0.4957757592201233,0,비유사(침해위험 낮음)
48,3020000029148-02,img/3020000029148-09-01__3020000029148-02.JPG,3020000004208-04,img/3020000004208-09-01__3020000004208-04.JPG,0.4780340790748596,0,비유사(침해위험 낮음)
49,3020000027734-04,img/3020000027734-09-01__3020000027734-04.JPG,3020000028626-04,img/3020000028626-09-01__3020000028626-04.JPG,0.7553890943527222,1,유사(침해위험 높음)
50,3020000009605-06,img/3020000009605-09-01__3020000009605-06.JPG,3020000024443-03,img/3020000024443-09-01__3020000024443-03.JPG,0.6257007122039795,0,비유사(침해위험 낮음)
51,3020000031163-05,img/3020000031163-09-01__3020000031163-05.JPG,3020000013865-03,img/3020000013865-09-01__3020000013865-03.JPG,0.5653757452964783,0,비유사(침해위험 낮음)
52,3020000009483-04,img/3020000009483-09-01__3020000009483-04.JPG,3020000021877-02,img/3020000021877-09-01__3020000021877-02.JPG,0.4865894019603729,0,비유사(침해위험 낮음)
53,3020000018090-01,img/3020000018090-09-01__3020000018090-01.JPG,3020000015190-07,img/3020000015190-09-01__3020000015190-07.JPG,0.6480636596679688,0,비유사(침해위험 낮음)
54,3020000028667-04,img/3020000028667-09-01__3020000028667-04.JPG,3020000030008-05,img/3020000030008-09-01__3020000030008-05.JPG,0.6885510683059692,0,비유사(침해위험 낮음)
55,3020000024712-02,img/3020000024712-09-01__3020000024712-02.JPG,3020000012831-09,img/3020000012831-09-01__3020000012831-09.JPG,0.6619874238967896,0,비유사(침해위험 낮음)
56,3020000029919-05,img/3020000029919-09-01__3020000029919-05.JPG,3020000016022-07,img/3020000016022-09-01__3020000016022-07.JPG,0.47131627798080444,0,비유사(침해위험 낮음)
57,3020000032279-06,img/3020000032279-09-01__3020000032279-06.JPG,3020000032580-02,img/3020000032580-09-01__3020000032580-02.JPG,0.6427438259124756,0,비유사(침해위험 낮음)
58,3020000002988-04,img/3020000002988-09-01__3020000002988-04.JPG,3020000013583-02,img/3020000013583-09-01__3020000013583-02.JPG,0.8632471561431885,1,유사(침해위험 높음)
59,3020000002022-04,img/3020000002022-09-01__3020000002022-04.JPG,3020000033580-02,img/3020000033580-09-01__3020000033580-02.JPG,0.5554315447807312,0,비유사(침해위험 낮음)
60,3020000015612-06,img/3020000015612-09-01__3020000015612-06.JPG,3020000018765-06,img/3020000018765-09-01__3020000018765-06.JPG,0.828880250453949,1,유사(침해위험 높음)
61,3020000014928-05,img/3020000014928-09-01__3020000014928-05.JPG,3020000003577-04,img/3020000003577-09-01__3020000003577-04.JPG,0.6344057321548462,0,비유사(침해위험 낮음)
62,3020000012111-01,img/3020000012111-09-01__3020000012111-01.JPG,3020000025082-03,img/3020000025082-09-01__3020000025082-03.JPG,0.7098562717437744,1,유사(침해위험 높음)
63,3020000031065-01,img/3020000031065-09-01__3020000031065-01.JPG,3020000015612-02,img/3020000015612-09-01__3020000015612-02.JPG,0.7955278754234314,1,유사(침해위험 높음)
64,3020000012111-07,img/3020000012111-09-01__3020000012111-07.JPG,3020000029220-04,img/3020000029220-09-01__3020000029220-04.JPG,0.4403085708618164,0,비유사(침해위험 낮음)
65,3020000023253-05,img/3020000023253-09-01__3020000023253-05.JPG,3020000018498-04,img/3020000018498-09-01__3020000018498-04.JPG,0.5689342021942139,0,비유사(침해위험 낮음)
66,3020000029019-02,img/3020000029019-09-01__3020000029019-02.JPG,3020000021814-07,img/3020000021814-09-01__3020000021814-07.JPG,0.5823420882225037,0,비유사(침해위험 낮음)
67,3020000007536-07,img/3020000007536-09-01__3020000007536-07.JPG,3020000014721-07,img/3020000014721-09-01__3020000014721-07.JPG,0.5588629245758057,0,비유사(침해위험 낮음)
68,3020000007444-07,img/3020000007444-09-01__3020000007444-07.JPG,3020000013900-04,img/3020000013900-09-01__3020000013900-04.JPG,0.6346800327301025,0,비유사(침해위험 낮음)
69,3020000031444-07,img/3020000031444-09-01__3020000031444-07.JPG,3020000024951-07,img/3020000024951-09-01__3020000024951-07.JPG,0.5275572538375854,0,비유사(침해위험 낮음)
70,3020000024465-01,img/3020000024465-09-01__3020000024465-01.JPG,3020000014720-06,img/3020000014720-09-01__3020000014720-06.JPG,0.34642037749290466,0,비유사(침해위험 낮음)
71,3020000031527-01,img/3020000031527-09-01__3020000031527-01.JPG,3020000025776-02,img/3020000025776-09-01__3020000025776-02.JPG,0.7181732654571533,1,유사(침해위험 높음)
72,3020000020333-01,img/3020000020333-09-01__3020000020333-01.JPG,3020000025561-05,img/3020000025561-09-01__3020000025561-05.JPG,0.764667809009552,1,유사(침해위험 높음)
73,3020000018764-05,img/3020000018764-09-01__3020000018764-05.JPG,3020000017498-06,img/3020000017498-09-01__3020000017498-06.JPG,0.4689769148826599,0,비유사(침해위험 낮음)
74,3020000012831-07,img/3020000012831-09-01__3020000012831-07.JPG,3020000007444-02,img/3020000007444-09-01__3020000007444-02.JPG,0.8246405720710754,1,유사(침해위험 높음)
75,3020000023373-06,img/3020000023373-09-01__3020000023373-06.JPG,3020000022833-03,img/3020000022833-09-01__3020000022833-03.JPG,0.3932875394821167,0,비유사(침해위험 낮음)
76,3020000005512-07,img/3020000005512-09-01__3020000005512-07.JPG,3020000031698-03,img/3020000031698-09-01__3020000031698-03.JPG,0.6098778247833252,0,비유사(침해위험 낮음)
77,3020000002328-02,img/3020000002328-09-01__3020000002328-02.JPG,3020000006438-04,img/3020000006438-09-01__3020000006438-04.JPG,0.7401162981987,1,유사(침해위험 높음)
78,3020000008854-04,img/3020000008854-09-01__3020000008854-04.JPG,3020000028282-02,img/3020000028282-09-01__3020000028282-02.JPG,0.5391541719436646,0,비유사(침해위험 낮음)
79,3020000009397-04,img/3020000009397-09-01__3020000009397-04.JPG,3020000033181-05,img/3020000033181-09-01__3020000033181-05.JPG,0.6955312490463257,0,비유사(침해위험 낮음)
80,3020000029879-02,img/3020000029879-09-01__3020000029879-02.JPG,3020000019482-04,img/3020000019482-09-01__3020000019482-04.JPG,0.4695836901664734,0,비유사(침해위험 낮음)
81,3020000026521-09,img/3020000026521-09-01__3020000026521-09.JPG,3020000003502-07,img/3020000003502-09-01__3020000003502-07.JPG,0.7005776762962341,1,유사(침해위험 높음)
82,3020000018221-02,img/3020000018221-09-01__3020000018221-02.JPG,3020000018091-03,img/3020000018091-09-01__3020000018091-03.JPG,0.5837700366973877,0,비유사(침해위험 낮음)
83,3020000026521-06,img/3020000026521-09-01__3020000026521-06.JPG,3020000022024-05,img/3020000022024-09-01__3020000022024-05.JPG,0.6100754141807556,0,비유사(침해위험 낮음)
84,3020000024348-04,img/3020000024348-09-01__3020000024348-04.JPG,3020000014030-02,img/3020000014030-09-01__3020000014030-02.JPG,0.5438010096549988,0,비유사(침해위험 낮음)
85,3020000024614-04,img/3020000024614-09-01__3020000024614-04.JPG,3020000000780-06,img/3020000000780-09-01__3020000000780-06.JPG,0.6165918111801147,0,비유사(침해위험 낮음)
86,3020000029879-01,img/3020000029879-09-01__3020000029879-01.JPG,3020000031066-06,img/3020000031066-09-01__3020000031066-06.JPG,0.6295675039291382,0,비유사(침해위험 낮음)
87,3020000006442-07,img/3020000006442-09-01__3020000006442-07.JPG,3020000029879-07,img/3020000029879-09-01__3020000029879-07.JPG,0.6265143156051636,0,비유사(침해위험 낮음)
88,3020000024463-07,img/3020000024463-09-01__3020000024463-07.JPG,3020000031694-03,img/3020000031694-09-01__3020000031694-03.JPG,0.6218051910400391,0,비유사(침해위험 낮음)
89,3020000014928-01,img/3020000014928-09-01__3020000014928-01.JPG,3020000032279-07,img/3020000032279-09-01__3020000032279-07.JPG,0.6442060470581055,0,비유사(침해위험 낮음)
90,3020000028831-01,img/3020000028831-09-01__3020000028831-01.JPG,3020000017000-01,img/3020000017000-09-01__3020000017000-01.JPG,0.6730012893676758,0,비유사(침해위험 낮음)
91,3020000006440-03,img/3020000006440-09-01__3020000006440-03.JPG,3020000015340-01,img/3020000015340-09-01__3020000015340-01.JPG,0.5400924682617188,0,비유사(침해위험 낮음)
92,3020000020571-09,img/3020000020571-09-01__3020000020571-09.JPG,3020000009396-03,img/3020000009396-09-01__3020000009396-03.JPG,0.48646634817123413,0,비유사(침해위험 낮음)
93,3020000021438-07,img/3020000021438-09-01__3020000021438-07.JPG,3020000000414-07,img/3020000000414-09-01__3020000000414-07.JPG,0.5639325380325317,0,비유사(침해위험 낮음)
94,3020000031087-04,img/3020000031087-09-01__3020000031087-04.JPG,3020000031066-01,img/3020000031066-09-01__3020000031066-01.JPG,0.6309314966201782,0,비유사(침해위험 낮음)
95,3020000014721-01,img/3020000014721-09-01__3020000014721-01.JPG,3020000023254-04,img/3020000023254-09-01__3020000023254-04.JPG,0.5931828022003174,0,비유사(침해위험 낮음)
96,3020000031825-07,img/3020000031825-09-01__3020000031825-07.JPG,3020000010912-02,img/3020000010912-09-01__3020000010912-02.JPG,0.6147283315658569,0,비유사(침해위험 낮음)
97,3020000023372-05,img/3020000023372-09-01__3020000023372-05.JPG,3020000006435-04,img/3020000006435-09-01__3020000006435-04.JPG,0.3995385468006134,0,비유사(침해위험 낮음)
98,3020000028260-07,img/3020000028260-09-01__3020000028260-07.JPG,3020000015364-07,img/3020000015364-09-01__3020000015364-07.JPG,0.8596439361572266,1,유사(침해위험 높음)
99,3020000028666-07,img/3020000028666-09-01__3020000028666-07.JPG,3020000023372-05,img/3020000023372-09-01__3020000023372-05.JPG,0.4096924066543579,0,비유사(침해위험 낮음)
100,3020000027734-03,img/3020000027734-09-01__3020000027734-03.JPG,3020000011312-07,img/3020000011312-09-01__3020000011312-07.JPG,0.5453753471374512,0,비유사(침해위험 낮음)
101,3020000008854-04,img/3020000008854-09-01__3020000008854-04.JPG,3020000017722-28,img/3020000017722-09-01__3020000017722-28.JPG,0.6809104681015015,0,비유사(침해위험 낮음)
102,3020000031842-03,img/3020000031842-09-01__3020000031842-03.JPG,3020000009398-03,img/3020000009398-09-01__3020000009398-03.JPG,0.4926111102104187,0,비유사(침해위험 낮음)
103,3020000024465-03,img/3020000024465-09-01__3020000024465-03.JPG,3020000032581-06,img/3020000032581-09-01__3020000032581-06.JPG,0.6489918231964111,0,비유사(침해위험 낮음)
104,3020000024360-02,img/3020000024360-09-01__3020000024360-02.JPG,3020000000039-03,img/3020000000039-09-01__3020000000039-03.JPG,0.5261127352714539,0,비유사(침해위험 낮음)
105,3020000026714-04,img/3020000026714-09-01__3020000026714-04.JPG,3020000016022-06,img/3020000016022-09-01__3020000016022-06.JPG,0.545615553855896,0,비유사(침해위험 낮음)
106,3020000022802-04,img/3020000022802-09-01__3020000022802-04.JPG,3020000001139-03,img/3020000001139-09-01__3020000001139-03.JPG,0.7302063703536987,1,유사(침해위험 높음)
107,3020000006440-05,img/3020000006440-09-01__3020000006440-05.JPG,3020000017499-03,img/3020000017499-09-01__3020000017499-03.JPG,0.5327273607254028,0,비유사(침해위험 낮음)
108,3020000033581-02,img/3020000033581-09-01__3020000033581-02.JPG,3020000015457-01,img/3020000015457-09-01__3020000015457-01.JPG,0.7272436618804932,1,유사(침해위험 높음)
109,3020000013862-02,img/3020000013862-09-01__3020000013862-02.JPG,3020000003007-05,img/3020000003007-09-01__3020000003007-05.JPG,0.4145306646823883,0,비유사(침해위험 낮음)
110,3020000013863-01,img/3020000013863-09-01__3020000013863-01.JPG,3020000025082-03,img/3020000025082-09-01__3020000025082-03.JPG,0.5151273012161255,0,비유사(침해위험 낮음)
111,3020000004298-06,img/3020000004298-09-01__3020000004298-06.JPG,3020000005118-06,img/3020000005118-09-01__3020000005118-06.JPG,0.6970351338386536,0,비유사(침해위험 낮음)
112,3020000031165-02,img/3020000031165-09-01__3020000031165-02.JPG,3020000022439-07,img/3020000022439-09-01__3020000022439-07.JPG,0.5527666807174683,0,비유사(침해위험 낮음)
113,3020000004095-02,img/3020000004095-09-01__3020000004095-02.JPG,3020000031825-02,img/3020000031825-09-01__3020000031825-02.JPG,0.5211927890777588,0,비유사(침해위험 낮음)
114,3020000024361-04,img/3020000024361-09-01__3020000024361-04.JPG,3020000032162-02,img/3020000032162-09-01__3020000032162-02.JPG,0.5045791864395142,0,비유사(침해위험 낮음)
115,3020000006745-01,img/3020000006745-09-01__3020000006745-01.JPG,3020000007013-02,img/3020000007013-09-01__3020000007013-02.JPG,0.6853508353233337,0,비유사(침해위험 낮음)
116,3020000029518-01,img/3020000029518-09-01__3020000029518-01.JPG,3020000022160-07,img/3020000022160-09-01__3020000022160-07.JPG,0.4786726236343384,0,비유사(침해위험 낮음)
117,3020000024556-03,img/3020000024556-09-01__3020000024556-03.JPG,3020000009535-03,img/3020000009535-09-01__3020000009535-03.JPG,0.485180526971817,0,비유사(침해위험 낮음)
118,3020000014871-01,img/3020000014871-09-01__3020000014871-01.JPG,3020000024237-05,img/3020000024237-09-01__3020000024237-05.JPG,0.5073678493499756,0,비유사(침해위험 낮음)
119,3020000027388-07,img/3020000027388-09-01__3020000027388-07.JPG,3020000019758-01,img/3020000019758-09-01__3020000019758-01.JPG,0.523167610168457,0,비유사(침해위험 낮음)
120,3020000012111-04,img/3020000012111-09-01__3020000012111-04.JPG,3020000024465-02,img/3020000024465-09-01__3020000024465-02.JPG,0.6763429045677185,0,비유사(침해위험 낮음)
121,3020000031698-01,img/3020000031698-09-01__3020000031698-01.JPG,3020000031164-01,img/3020000031164-09-01__3020000031164-01.JPG,0.7948818206787109,1,유사(침해위험 높음)
122,3020000030132-05,img/3020000030132-09-01__3020000030132-05.JPG,3020000011702-02,img/3020000011702-09-01__3020000011702-02.JPG,0.633320152759552,0,비유사(침해위험 낮음)
123,3020000030842-07,img/3020000030842-09-01__3020000030842-07.JPG,3020000015504-04,img/3020000015504-09-01__3020000015504-04.JPG,0.5898779034614563,0,비유사(침해위험 낮음)
124,3020000018764-04,img/3020000018764-09-01__3020000018764-04.JPG,3020000029794-01,img/3020000029794-09-01__3020000029794-01.JPG,0.602482795715332,0,비유사(침해위험 낮음)
125,3020000029153-02,img/3020000029153-09-01__3020000029153-02.JPG,3020000017722-09,img/3020000017722-09-01__3020000017722-09.JPG,0.7402966618537903,1,유사(침해위험 높음)
126,3020000020788-05,img/3020000020788-09-01__3020000020788-05.JPG,3020000023861-05,img/3020000023861-09-01__3020000023861-05.JPG,0.6805047988891602,0,비유사(침해위험 낮음)
127,3020000021422-06,img/3020000021422-09-01__3020000021422-06.JPG,3020000006610-02,img/3020000006610-09-01__3020000006610-02.JPG,0.38683316111564636,0,비유사(침해위험 낮음)
128,3020000013911-02,img/3020000013911-09-01__3020000013911-02.JPG,3020000012835-05,img/3020000012835-09-01__3020000012835-05.JPG,0.5032814145088196,0,비유사(침해위험 낮음)
129,3020000003525-02,img/3020000003525-09-01__3020000003525-02.JPG,3020000016998-06,img/3020000016998-09-01__3020000016998-06.JPG,0.4543605446815491,0,비유사(침해위험 낮음)
130,3020000001189-01,img/3020000001189-09-01__3020000001189-01.JPG,3020000025817-03,img/3020000025817-09-01__3020000025817-03.JPG,0.41406214237213135,0,비유사(침해위험 낮음)
131,3020000024614-06,img/3020000024614-09-01__3020000024614-06.JPG,3020000013583-06,img/3020000013583-09-01__3020000013583-06.JPG,0.805511474609375,1,유사(침해위험 높음)
132,3020000025817-04,img/3020000025817-09-01__3020000025817-04.JPG,3020000012833-01,img/3020000012833-09-01__3020000012833-01.JPG,0.4676896929740906,0,비유사(침해위험 낮음)
133,3020000000726-02,img/3020000000726-09-01__3020000000726-02.JPG,3020000004208-02,img/3020000004208-09-01__3020000004208-02.JPG,0.75267493724823,1,유사(침해위험 높음)
134,3020000030710-01,img/3020000030710-09-01__3020000030710-01.JPG,3020000028348-02,img/3020000028348-09-01__3020000028348-02.JPG,0.34582120180130005,0,비유사(침해위험 낮음)
135,3020000003008-02,img/3020000003008-09-01__3020000003008-02.JPG,3020000013583-01,img/3020000013583-09-01__3020000013583-01.JPG,0.7194315195083618,1,유사(침해위험 높음)
136,3020000003961-02,img/3020000003961-09-01__3020000003961-02.JPG,3020000002022-01,img/3020000002022-09-01__3020000002022-01.JPG,0.5281692147254944,0,비유사(침해위험 낮음)
137,3020000016422-03,img/3020000016422-09-01__3020000016422-03.JPG,3020000004208-02,img/3020000004208-09-01__3020000004208-02.JPG,0.41128769516944885,0,비유사(침해위험 낮음)
138,3020000023571-03,img/3020000023571-09-01__3020000023571-03.JPG,3020000013861-03,img/3020000013861-09-01__3020000013861-03.JPG,0.5646489262580872,0,비유사(침해위험 낮음)
139,3020000015229-06,img/3020000015229-09-01__3020000015229-06.JPG,3020000029616-04,img/3020000029616-09-01__3020000029616-04.JPG,0.6303759813308716,0,비유사(침해위험 낮음)
140,3020000022439-05,img/3020000022439-09-01__3020000022439-05.JPG,3020000012594-07,img/3020000012594-09-01__3020000012594-07.JPG,0.4143441617488861,0,비유사(침해위험 낮음)
141,3020000024465-02,img/3020000024465-09-01__3020000024465-02.JPG,3020000007016-05,img/3020000007016-09-01__3020000007016-05.JPG,0.590242862701416,0,비유사(침해위험 낮음)
142,3020000031088-02,img/3020000031088-09-01__3020000031088-02.JPG,3020000025158-02,img/3020000025158-09-01__3020000025158-02.JPG,0.45316803455352783,0,비유사(침해위험 낮음)
143,3020000025393-03,img/3020000025393-09-01__3020000025393-03.JPG,3020000022105-05,img/3020000022105-09-01__3020000022105-05.JPG,0.6281042098999023,0,비유사(침해위험 낮음)
144,3020000013864-03,img/3020000013864-09-01__3020000013864-03.JPG,3020000032940-02,img/3020000032940-09-01__3020000032940-02.JPG,0.480408638715744,0,비유사(침해위험 낮음)
145,3020000022105-06,img/3020000022105-09-01__3020000022105-06.JPG,3020000033581-05,img/3020000033581-09-01__3020000033581-05.JPG,0.5706077814102173,0,비유사(침해위험 낮음)
146,3020000018871-02,img/3020000018871-09-01__3020000018871-02.JPG,3020000011001-01,img/3020000011001-09-01__3020000011001-01.JPG,0.43726712465286255,0,비유사(침해위험 낮음)
147,3020000005653-07,img/3020000005653-09-01__3020000005653-07.JPG,3020000005939-03,img/3020000005939-09-01__3020000005939-03.JPG,0.33013156056404114,0,비유사(침해위험 낮음)
148,3020000029327-05,img/3020000029327-09-01__3020000029327-05.JPG,3020000020333-41,img/3020000020333-09-01__3020000020333-41.JPG,0.7605283260345459,1,유사(침해위험 높음)
149,3020000017424-03,img/3020000017424-09-01__3020000017424-03.JPG,3020000019758-02,img/3020000019758-09-01__3020000019758-02.JPG,0.7362099885940552,1,유사(침해위험 높음)
150,3020000018873-04,img/3020000018873-09-01__3020000018873-04.JPG,3020000021953-07,img/3020000021953-09-01__3020000021953-07.JPG,0.5896254777908325,0,비유사(침해위험 낮음)
151,3020000031163-05,img/3020000031163-09-01__3020000031163-05.JPG,3020000002771-03,img/3020000002771-09-01__3020000002771-03.JPG,0.6818469166755676,0,비유사(침해위험 낮음)
152,3020000029850-01,img/3020000029850-09-01__3020000029850-01.JPG,3020000029211-03,img/3020000029211-09-01__3020000029211-03.JPG,0.7011665105819702,1,유사(침해위험 높음)
153,3020000029032-01,img/3020000029032-09-01__3020000029032-01.JPG,3020000005940-02,img/3020000005940-09-01__3020000005940-02.JPG,0.5811856985092163,0,비유사(침해위험 낮음)
